trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,gdp_social_interaction,life_expectancy_sq,freedom_trust_ratio,generosity_gdp_residual,happiness_score,country
0.20341663579793395,1.3475101247150933,0.64736609091595,0.4734016141261959,0.8689287227892173,1.012922134959066,1.4122329168603371,0.5874585739149681,-0.08887516338705301,1.120089195838456,6.892,United States
-0.25207773500427416,-0.3266340467227275,-0.5021671772374794,0.7585869698603636,-1.4295998885226444,0.1769164396273311,-0.8667232302771408,-0.6806872457628231,-0.08876798085091755,0.15347524477155425,4.015,India
0.5635749755020055,0.9277394622601821,1.3226164022788038,0.233586655895191,0.18800622955376678,0.08286579890251088,0.6477980414638395,1.5637075134949214,-0.08892026294743555,0.15295975337070666,5.718,Northern Cyprus
-0.38978533547936045,-1.0797519999506557,-0.5704960777920539,-0.5765990138041492,-0.2039394006988342,-0.31423690638006324,-0.9682369465695173,-0.740444157659333,-0.08885158173024263,-0.397123331458618,4.681,Senegal
2.872825506545758,1.0265090298966317,1.2583068488156748,1.3224761959711042,1.2010860365626073,1.5354256945414002,1.3230396686991714,1.4633554503151145,-0.0889682275973323,1.6216486563538075,7.307,New Zealand
-0.940615737379705,0.7746466324236856,0.4624761247094542,-1.1793771520604581,0.7128147853157233,-1.0666420321786245,0.8170011490480736,0.3500080259678757,-0.08857832933047217,-1.0149330770952725,5.758,Hungary
-0.7923152445603815,0.7252618486054608,1.1497844773466446,-2.0349332192629617,-0.13086479166868825,-1.9130977987020061,0.3218073574384958,1.2975325219315343,-0.0889482431572272,-1.8701747513968277,5.287,Greece
2.4597027051205003,1.4833182802152114,1.266345542998566,1.4391429324078093,1.2841253650059552,0.9188714942342459,1.8138137847231623,1.475814537462801,-0.08895761769440946,1.0356619404965481,7.554,Norway
0.7860257147309908,1.0783630529057682,1.33467444355314,0.35673487768949086,0.9187523198552255,-0.753139896429224,1.2025616359985816,1.582696399724634,-0.08892914376334715,-0.676765028706253,6.592,France
-0.3050421967254612,0.4042607537869993,0.6353080496416134,-1.1923401227756476,0.5500577015667623,-0.42918768948817687,0.42015230666711906,0.571581426588255,-0.08892543633318599,-0.4014375084014372,5.523,Montenegro
-0.5169000436102092,-1.3711222244781818,-1.0849725054970851,-0.161783950918087,-0.4198416546515378,0.7203201415929587,-1.2027136377936711,-1.1340882275406619,-0.08876452788442443,0.6217862544310582,4.189,Uganda
0.30934555924030804,-1.6871848409148207,-1.2979979013436995,0.7326610284299847,-0.6955322250834517,0.14556622605239103,-1.4347337800750677,-1.2679870197712368,-0.08887364103198195,0.019871978045126523,4.466,Mozambique
-1.0041730914451295,0.8857623960146913,0.6755015205560689,-0.3043766287851707,1.0250426602627105,-0.6486391845127571,1.0894758841767183,0.6247175528851059,-0.0879336350040245,-0.5860853920666157,6.198,Slovakia
3.0105331070208443,1.117870879960348,1.0975329651578523,1.3937725349046461,1.3007332306946244,-0.31423690638006324,1.4706272580985185,1.2192689523487579,-0.08896929084489645,-0.232263574488323,7.769,Finland
-0.326227981413936,-1.3266759190417796,-2.09382862544992,-1.3414142860003264,-1.4262783153849103,0.15601629724403773,-1.3337014145890425,-1.6174844312977166,-0.0889361795224042,0.057429189599013324,4.35,Chad
0.6165394372231926,1.9672891616338142,0.6353080496416134,1.128031635243263,0.39062219095553474,0.38591786346026474,1.5981505162375194,0.571581426588255,-0.0888855257342871,0.5358152330089977,6.374,Qatar
-0.5698645053313962,0.08325965896853842,0.41022461252066195,-1.3867846835034894,-0.649030201155177,-1.2965435983948517,-0.34851664510123065,0.2852286582981017,-0.08889883252355252,-1.2980807116887503,4.461,Tunisia
-0.6757934287737701,-1.5291535326965013,-1.892861270877642,-0.46641376272503887,-1.1771603300548679,0.7203201415929587,-1.3981511187923865,-1.5516708502108636,-0.08872126002620731,0.6099311707837562,4.374,Sierra Leone
-0.8664654909700433,0.17955998741407658,0.5669791490870388,0.47988309948379065,0.26108083858391273,-1.0457418897953312,0.10724259486828773,0.48264210560337156,-0.08825835784744565,-1.0385492724876868,5.697,Peru
2.7986752601360965,1.2339251219331762,1.1899779482610997,1.251179857037562,0.9685759169212345,0.877071209467659,1.37388781751553,1.3584328310662808,-0.08896825540304298,0.9749019286817344,7.343,Sweden
-0.855872598625806,0.10795205087765083,-0.21277418665339906,0.7132165723572005,0.02524914580480572,3.291037654738043,-0.048248804950077155,-0.40816442815267195,-0.08822665334054601,3.3188917158782822,5.192,Indonesia
